id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
ced7171c-5a4d-451b-9f7a-a8d9dc5a8ebc,"Colorado Mountain Brewery",micro,"1110 Interquest Pkwy",NULL,NULL,"Colorado Springs",Colorado,80921-4182,"United States",-104.8083989,38.99103716,7192717951,http://www.cmbrew.com,Colorado,"1110 Interquest Pkwy"
092060be-42d8-4b37-8d91-d364b37109ea,"Colorado Mountain Brewery At the Roundhouse",brewpub,"600 S 21st St Unit 180",NULL,NULL,"Colorado Springs",Colorado,80904-3714,"United States",NULL,NULL,7194668240,http://www.cmbrew.com,Colorado,"600 S 21st St Unit 180"
f589e0ef-f14c-4a54-9745-c8f2ce1d5a53,"Colorado Plus",brewpub,"6995 W 38th Ave",NULL,NULL,"Wheat Ridge",Colorado,80033-4965,"United States",-105.0916384,39.7693524,3038775957,http://coloradoplus.net,Colorado,"6995 W 38th Ave"
828523e3-2c37-43f8-bcda-31932e088de0,"Comrade Brewing Company",micro,"7667 E Iliff Ave Ste F",NULL,NULL,Denver,Colorado,80231-5361,"United States",NULL,NULL,7207480700,http://comradebrewing.com,Colorado,"7667 E Iliff Ave Ste F"
781937cb-face-47db-a452-fc3997cca025,"CooperSmiths Pub and Brewing",brewpub,"5 Old Town Sq",NULL,NULL,"Fort Collins",Colorado,80524-2446,"United States",-105.0755188,40.5873784,9704980483,http://www.coopersmithspub.com,Colorado,"5 Old Town Sq"
84379397-fb21-4348-9e5b-d536d31f2ad0,"Copper Club Brewing Co",micro,"233 E Aspen Ave",NULL,NULL,Fruita,Colorado,81521-2205,"United States",-108.7314921,39.1591638,9708588318,http://www.copperclubbrew.com,Colorado,"233 E Aspen Ave"
da0cdbd7-87e0-4722-ab5e-018582374a43,"Copper Kettle Brewing Company",micro,"1338 S Valentia St Ste 100",NULL,NULL,Denver,Colorado,80247-2167,"United States",NULL,NULL,7204432522,http://www.copperkettledenver.com,Colorado,"1338 S Valentia St Ste 100"
759b1509-489e-46d1-a91c-d61401cc7888,"Crabtree Brewing",micro,"2961 W 29th St",NULL,NULL,Greeley,Colorado,80631-8538,"United States",-104.7875038,40.3899004,9703560516,http://www.crabtreebrewing.com,Colorado,"2961 W 29th St"
ca8bfb14-81cf-4c1c-8cd6-78b99cf7b1bd,"Crazy Mountain Brewing Co",regional,"471 Kalamath St",NULL,NULL,Denver,Colorado,80204-5019,"United States",-105.0002926,39.72361171,9709263009,http://www.crazymountainbrewery.com,Colorado,"471 Kalamath St"
4c16f1b4-9cea-44a9-9ddb-73b8feaa1a5c,"Crestone Brewing Company",brewpub,"187 West Silver Ave.",NULL,NULL,Crestone,Colorado,81131,"United States",NULL,NULL,7192566400,http://www.crestonebrewingco.com,Colorado,"187 West Silver Ave."
e26fbcf7-5991-4cae-8c54-15a107fba85d,"Crooked Stave Artisan Beer Project",micro,"1441 W 46th Ave Unit 17",NULL,NULL,Denver,Colorado,80211-2338,"United States",NULL,NULL,7205083292,http://www.crookedstave.com,Colorado,"1441 W 46th Ave Unit 17"
20d95606-a290-43fb-b8a4-2319b269c943,"Crow Hop Brewing Co. Ltd.",micro,"214 E 4th St",NULL,NULL,Loveland,Colorado,80537-5632,"United States",-105.0735144,40.39536486,9706330643,http://www.crowhopbrewing.com,Colorado,"214 E 4th St"
313df964-9854-4ab9-9733-c29aad544c45,"Crystal Springs Brewing Co",micro,"657 S Taylor Ave",NULL,NULL,Louisville,Colorado,80027-3063,"United States",-105.119781,39.964883,3038845602,http://www.crystalspringsbrewing.com,Colorado,"657 S Taylor Ave"
fd475f2e-1e9e-4cd4-a9eb-e78f995a9300,"D.C. Oakes Brewhouse and Eatery",brewpub,"3581 E Harmony Suite 110",NULL,NULL,"Fort Collins",Colorado,80528,"United States",NULL,NULL,3034061757,http://www.dcoakesbrewhouse.com,Colorado,"3581 E Harmony Suite 110"
1e0f99d5-0a6b-498a-beca-2d2c21b4bdd9,"Dad & Dudes Breweria",brewpub,"6730 S Cornerstar Way Ste D",NULL,NULL,Aurora,Colorado,80016-1571,"United States",NULL,NULL,3034005699,http://breweria.com,Colorado,"6730 S Cornerstar Way Ste D"
1d032e21-1272-4825-b33b-f3f6d4c6ec43,"Dead Hippie Brewing",micro,"3701 S Santa Fe Dr Unit 7",NULL,NULL,Sheridan,Colorado,80110-3344,"United States",NULL,NULL,7204467961,http://www.deadhippiebrewing.com,Colorado,"3701 S Santa Fe Dr Unit 7"
e18fd074-fb35-422b-85bd-b5ce56b72d2a,"Dean and Co",micro,"201 Grant St",NULL,NULL,"La Junta",Colorado,81050,"United States",NULL,NULL,NULL,NULL,Colorado,"201 Grant St"
9fbd0b0c-5aa5-417c-a699-85aa4dc90f86,"Declaration Brewing Company",micro,"2030 S Cherokee St",NULL,NULL,Denver,Colorado,80223-3917,"United States",-104.9910056,39.67973155,3039557410,http://www.declarationbrewing.com,Colorado,"2030 S Cherokee St"
72d8f50e-0dff-46ec-9251-e79c917786b2,"Dented Face Brewing Company",planning,NULL,NULL,NULL,Delta,Colorado,81416,"United States",NULL,NULL,NULL,NULL,Colorado,NULL
4405d177-19d8-44d4-bbf2-3b94894d460c,"Denver Beer Co",micro,"1695 Platte St",NULL,NULL,Denver,Colorado,80202-1123,"United States",-105.0072502,39.7583143,3034332739,http://www.denverbeerco.com,Colorado,"1695 Platte St"
eb2ea321-605f-44aa-9d83-5887126370ee,"Denver Beer Co - Littleton",micro,"2409 Main St",NULL,NULL,Littleton,Colorado,80120,"United States",-105.0165076,39.6138263,7205239146,https://denverbeerco.com/taprooms/littleton/,Colorado,"2409 Main St"
4b5c7db7-9157-47f7-ac78-299248150164,"Denver Beer Co Canworks",micro,"4455 Jason St",NULL,NULL,Denver,Colorado,80211-2412,"United States",-105.0008302,39.7769429,7202954781,NULL,Colorado,"4455 Jason St"
29c1c73e-3eac-4a09-8fd2-16967e838f9e,"Denver Beer Co Olde Town Arvada",micro,"5768 Olde Wadsworth Blvd",NULL,NULL,Arvada,Colorado,80002-2549,"United States",-105.0814554,39.801625,7208925367,https://denverbeerco.com/taprooms/olde-town-arvada/,Colorado,"5768 Olde Wadsworth Blvd"
e8cf3258-6464-4de0-8769-40027573fc5f,"DeSteeg Brewing Co/Blind Faith Brewing",micro,"4342 Tennyson St",NULL,NULL,Denver,Colorado,80212-2308,"United States",-105.0438193,39.7760619,3034849698,http://www.desteegbrewing.com,Colorado,"4342 Tennyson St"
6f89022e-0f54-4054-b37f-919c1ed4218c,"Diebolt Brewing",micro,"3855 Mariposa St",NULL,NULL,Denver,Colorado,80211-2647,"United States",-105.0032079,39.770332,7206435940,http://www.dieboltbrewing.com,Colorado,"3855 Mariposa St"
d40976bd-2a96-41ed-81b1-3b6c3eab2843,"Dillon Dam Brewery",brewpub,"100 Little Dam Street",NULL,NULL,Dillon,Colorado,80435-4845,"United States",-106.0603129,39.62760465,9702627777,http://www.dambrewery.com,Colorado,"100 Little Dam Street"
e6521135-22e0-458a-9245-16e9625f700b,"Dive Bar Brewing Company",proprietor,"5994 S Holly Street #146",NULL,NULL,"Greenwood Village",Colorado,80111,"United States",NULL,NULL,3039134355,http://divebarbeer.com,Colorado,"5994 S Holly Street #146"
87250580-6954-4d75-972d-75f7759fefc0,"Dodgeton Creek Brewing Co.",planning,NULL,NULL,NULL,Trinidad,Colorado,81082-9788,"United States",-104.5005411,37.169397,7198462339,http://www.dodgetoncreek.com,Colorado,NULL
612d5f63-901f-4b34-abac-cf88157db26c,"Dolores River Brewery",brewpub,"100 S. 4th St.",NULL,NULL,Dolores,Colorado,81323-1003,"United States",-108.504562,37.47323,9708824677,http://www.doloresriverbrewery.com,Colorado,"100 S. 4th St."
bf311f48-d8a7-46f6-aa24-cdffee1423d0,"Donavon Brewing Company",planning,NULL,NULL,NULL,Arvada,Colorado,80005-3644,"United States",NULL,NULL,3039975920,http://www.donavonbrewing.com,Colorado,NULL
cc134379-14ee-4246-9535-ae117501b9af,"Dos Luces Brewery",contract,"1236 S Broadway",NULL,NULL,Denver,Colorado,80210-1504,"United States",-104.9874923,39.6830067,3037254527,http://www.dosluces.com,Colorado,"1236 S Broadway"
b6aee9c0-d332-4363-a4af-1d89c93f134a,"Dostal Alley Brewing Co",brewpub,"116 Main St",NULL,NULL,"Central City",Colorado,80427,"United States",-105.512426,39.8001431,3035821610,http://www.dostalalley.net,Colorado,"116 Main St"
817d2caa-c087-4b68-abea-6b7b797d17f8,"Downhill Brewing",micro,"18921 Plaza Dr Ste 104",NULL,NULL,Parker,Colorado,80134-9679,"United States",-104.7702488,39.52707,3038052739,https://www.downhillbrews.com/,Colorado,"18921 Plaza Dr Ste 104"
20b38dd1-4c83-4b4f-83c5-299fd1258ffe,"Downhill Brewing - Greenwood Village",micro,"9672 E Arapahoe Rd",NULL,NULL,"Greenwood Village",Colorado,80112,"United States",-104.8770221,39.5947103,7205084210,https://www.downhillbrews.com/,Colorado,"9672 E Arapahoe Rd"
7b2f69d5-fc55-4ff2-9df1-b53ace7bc173,"Dratz Brewing Company",planning,NULL,NULL,NULL,Loveland,Colorado,80537,"United States",NULL,NULL,9705660036,http://www.dratzbrewing.com,Colorado,NULL
f5bcfd6a-160a-4d65-a5b7-834564023123,"Dry Dock Brewing Co - North Dock",regional,"2801 Tower Rd",NULL,NULL,Aurora,Colorado,80011-3508,"United States",-104.772404,39.758038,3034005606,http://www.drydockbrewing.com,Colorado,"2801 Tower Rd"
a2728fec-51dd-4613-b15d-fc53774003b2,"Dry Dock Brewing Co- South Dock",micro,"15120 E Hampden Ave",NULL,NULL,Aurora,Colorado,80014-3906,"United States",-104.7680096,39.6529424,3034005606,http://www.drydockbrewing.com,Colorado,"15120 E Hampden Ave"
dc1dbe18-f446-43d9-8cdf-cb542bc087cf,"Dueces Wild Brewery",micro,"660 Peterson Rd",NULL,NULL,"Colorado Springs",Colorado,80915-4002,"United States",-104.7034318,38.8877651,6079729260,http://www.dwbbrewery.com,Colorado,"660 Peterson Rd"
52761616-efb8-4d3f-beff-7661b8fc7087,"Durango Brewing Co",brewpub,"3000 Main Ave",NULL,NULL,Durango,Colorado,81301-4245,"United States",-107.871981,37.297647,9702473396,http://www.durangobrewing.com,Colorado,"3000 Main Ave"
32a9af42-ac83-437c-8739-d2611177bf9e,"Echo Brewing Cask and Barrel",brewpub,"600 Briggs St",NULL,NULL,Erie,Colorado,80516-0794,"United States",-105.0477679,40.05042825,7203612332,NULL,Colorado,"600 Briggs St"
4b5e0dae-9988-43d3-bdbc-4b0b1121f7ad,"Echo Brewing Company",brewpub,"5969 Iris Pkwy",NULL,NULL,Frederick,Colorado,80530,"United States",-104.944202,40.111448,NULL,NULL,Colorado,"5969 Iris Pkwy"
706a591a-5afb-4cc6-b005-b96e0bcd95fc,"Eddyline Brewing LLC",micro,"102 Linderman Ave",NULL,NULL,"Buena Vista",Colorado,81211-5106,"United States",-106.131606,38.84025,7199666018,http://eddylinebrewery.com,Colorado,"102 Linderman Ave"
78d2954b-5437-4a8d-ab39-eda4478644e1,"Edgewater Brewery",brewpub,"905 Struthers Ave",NULL,NULL,"Grand Junction",Colorado,81501-3804,"United States",-108.5575144,39.05565588,9702433659,http://www.kannahcreekbrewingco.com/edgewater-brewery,Colorado,"905 Struthers Ave"
36389c21-d80a-468a-bd08-a394b0de74e8,"El Rancho Brewing",brewpub,"29260 US Highway 40",NULL,NULL,Evergreen,Colorado,80439-3700,"United States",NULL,NULL,3036702739,http://www.elranchobrewing.com,Colorado,"29260 US Highway 40"
f13fa652-5f4d-43f1-b48d-493a6c417e7d,"Elevation Beer Company",micro,"115 Pahlone Pkwy",NULL,NULL,"Poncha Springs",Colorado,81242,"United States",-106.0659377,38.51804434,NULL,NULL,Colorado,"115 Pahlone Pkwy"
357b4282-20a8-4fad-9de0-cdbdc3ed9879,"Elk Avenue Brewing Company",brewpub,"215 Elk Avenue",NULL,NULL,"Crested Butte",Colorado,81224,"United States",-106.9861689,38.86984685,7733307876,NULL,Colorado,"215 Elk Avenue"
0a06eb5a-b9f4-4078-8fc7-65a213197d00,"Endo Brewing Company",micro,"2755 Dagny Way Ste 101",NULL,NULL,Lafayette,Colorado,80026-8023,"United States",-105.1341065,40.0144311,7204428052,http://endobrewing.com,Colorado,"2755 Dagny Way Ste 101"
2295d060-841f-4b67-81c9-1ddf3f37ab11,"Epic Brewing Co., LLC",micro,"3001 Walnut St",NULL,NULL,Denver,Colorado,80205-2324,"United States",-104.9813405,39.7632294,7205397410,http://www.epicbrewing.com,Colorado,"3001 Walnut St"
a3a2cc22-a18b-4cf9-86df-0ca06723116d,"Equinox Brewing",micro,"133 Remington St",NULL,NULL,"Fort Collins",Colorado,80524-2833,"United States",-105.0757134,40.5863266,9704841368,http://www.equinoxbrewing.com,Colorado,"133 Remington St"
b07c36e6-95d2-4fdc-981f-8266a0bc3786,"Estes Park Brewery",micro,"470 Prospect Village Dr",NULL,NULL,"Estes Park",Colorado,80517,"United States",-105.5261317,40.3714876,9705865421,http://www.epbrewery.net,Colorado,"470 Prospect Village Dr"
0bd9b336-f4f3-41f7-91e0-19709d3c6364,"Evergreen Brewery",brewpub,"2962 Evergreen Pkwy",NULL,NULL,Evergreen,Colorado,80439-7995,"United States",NULL,NULL,3037368419,http://www.evergreentaphouse.com,Colorado,"2962 Evergreen Pkwy"
4b832677-fcb7-4eb8-8d6b-c0429d0db2f1,"Factotum Brewhouse",micro,"3845 Lipan St",NULL,NULL,Denver,Colorado,80211-2651,"United States",-105.0020653,39.7702043,7204414735,http://www.factotumbrewhouse.com,Colorado,"3845 Lipan St"
82221e83-b64e-43c2-9593-0ec456674870,"FATE Brewing Company",brewpub,"1600 38th St Ste 100",NULL,NULL,Boulder,Colorado,80301-2610,"United States",-105.2454818,40.0149794,NULL,NULL,Colorado,"1600 38th St Ste 100"
5d495cd7-11f9-4a81-95de-71b96deca5dd,Fermaentra,micro,"1715 E Evans Ave",NULL,NULL,Denver,Colorado,80210-4601,"United States",-104.9428631,39.6784277,3039550736,http://www.fermaentra.com,Colorado,"1715 E Evans Ave"
c9b5c1c8-4248-4e77-bc0a-b83eaca79d6d,"FH Beerworks",micro,"521 S Tejon St",NULL,NULL,"Colorado Springs",Colorado,80903-3928,"United States",-104.8237318,38.8260086,7196406814,NULL,Colorado,"521 S Tejon St"
d919af32-ba3f-4594-844a-dadcdd0a1cf5,"FH Beerworks East",planning,NULL,NULL,NULL,"Colorado Springs",Colorado,80915,"United States",NULL,NULL,7196406814,NULL,Colorado,NULL
6eacc4a0-3173-4e08-901b-6135ccf60690,"Fiction Beer Company",micro,"7101 E Colfax Ave",NULL,NULL,Denver,Colorado,80220-1805,"United States",-104.8854207,39.7402188,7204567163,http://www.fictionbeer.com,Colorado,"7101 E Colfax Ave"
b7f0e370-efcc-4894-b0af-35e90917724f,"Finkel & Garf Brewing Co.",micro,"5455 Spine Rd Ste A",NULL,NULL,Boulder,Colorado,80301-3364,"United States",NULL,NULL,NULL,http://www.finkelandgarf.com,Colorado,"5455 Spine Rd Ste A"
40b4dc42-bfdc-42a7-b225-7046aa6e1648,"Floodstage Ale Works",brewpub,"170 S Main St",NULL,NULL,Brighton,Colorado,80601-1611,"United States",-104.8221009,39.98456564,3036547972,http://www.floodstagealeworks.com,Colorado,"170 S Main St"
919330f5-af85-4dee-9277-d0189c3cc480,"Florence Brewing Company",micro,"200 S Pikes Peak Ave",NULL,NULL,Florence,Colorado,81226-1433,"United States",-105.1177755,38.3899222,7197847441,http://www.florencebrewing.com,Colorado,"200 S Pikes Peak Ave"
152e976b-f10d-4fad-9651-13b6bfd9b9cb,"Fossil Craft Beer Co",micro,"2845 Ore Mill Rd Ste 1",NULL,NULL,"Colorado Springs",Colorado,80904-3161,"United States",NULL,NULL,7193758298,http://www.fossilcraftbeer.com,Colorado,"2845 Ore Mill Rd Ste 1"
d8e62398-710e-4fbc-98d1-cf5cc655619b,"Frolic Brewing Company",brewpub,"12910 Zuni St Ste 1300",NULL,NULL,Westminster,Colorado,80234-1313,"United States",NULL,NULL,NULL,http://www.frolicbrewing.com,Colorado,"12910 Zuni St Ste 1300"
dc56adc9-5aee-441d-a86a-86c1d48556bc,"Front Range Brewing Co.",brewpub,"400 W South Boulder Rd Ste 1650",NULL,NULL,Lafayette,Colorado,80026-2743,"United States",NULL,NULL,3033390767,http://www.frontrangebrewingcompany.com,Colorado,"400 W South Boulder Rd Ste 1650"
1367028f-a358-4917-9c55-7ffb6fce1c4e,Funkwerks,micro,"1900 E Lincoln Ave Unit B",NULL,NULL,"Fort Collins",Colorado,80524-2789,"United States",NULL,NULL,9704823865,http://www.funkwerks.com,Colorado,"1900 E Lincoln Ave Unit B"
311072a3-c9ed-4df1-8efa-896888547e86,"Gilded Goat Brewing Company",micro,"3500 S College Ave Ste 194",NULL,NULL,"Fort Collins",Colorado,80525-2639,"United States",NULL,NULL,9708257192,http://www.gildedgoatbrewing.com,Colorado,"3500 S College Ave Ste 194"
b7946db8-7313-4d80-a9a9-8b41971f49d0,"Glenwood Canyon Brewing Co",brewpub,"402 7th St",NULL,NULL,"Glenwood Springs",Colorado,81601-3406,"United States",-107.323424,39.5476563,9709451276,http://www.glenwoodcanyon.com,Colorado,"402 7th St"
277c5afe-ab6b-41d9-9200-fafcbf1729e0,"Goat Patch Brewing Co.",micro,"2727 N Cascade Ave Ste 123",NULL,NULL,"Colorado Springs",Colorado,80907-6288,"United States",NULL,NULL,7194714628,http://www.goatpatchbrewing.com,Colorado,"2727 N Cascade Ave Ste 123"
ae816087-1f84-4ea5-aa7f-630e6bacb87d,"Gold Camp Brewing Co",micro,"1007 S Tejon St",NULL,NULL,"Colorado Springs",Colorado,80903-4238,"United States",-104.823552,38.8195724,7196950344,NULL,Colorado,"1007 S Tejon St"
4c87f178-be2b-4bda-91c0-f70da145716a,"Golden Block Brewery",brewpub,"1227 Greene St",NULL,NULL,Silverton,Colorado,81433,"United States",-107.6642307,37.81194434,9703875962,http://www.goldenblockbrewery.com,Colorado,"1227 Greene St"
0336591f-e7d4-4d3d-b523-eda9bb5e5ec3,"Golden City Brewery",brewpub,"920 1/2 12th St",NULL,NULL,Golden,Colorado,80401-1181,"United States",-105.2227813,39.75471167,3032798092,NULL,Colorado,"920 1/2 12th St"
5667d9d2-8053-4a56-a246-2c5845ca4c74,"Goldspot Brewing Co",micro,"4970 Lowell Blvd",NULL,NULL,Denver,Colorado,80221-1028,"United States",-105.0343545,39.7868924,3039555657,http://www.goldspotbrewing.com,Colorado,"4970 Lowell Blvd"
36785f2c-ba97-48ed-8bcf-2b45c3a4a0d0,"Good River Beer Company",contract,"1790 S Bannock St.",NULL,NULL,Denver,Colorado,80223,"United States",-104.9898169,39.68421218,6023697442,http://www.grbeerco.com,Colorado,"1790 S Bannock St."
022a19bf-eacd-4b5d-a3f3-e65fcebd0576,"Gordon Biersch Brewery Restaurant - Broomfield",brewpub,"1 W Flatiron Crossing Dr Ste 428",NULL,NULL,Broomfield,Colorado,80021-8214,"United States",NULL,NULL,7208872991,http://www.gordonbiersch.com/restaurant,Colorado,"1 W Flatiron Crossing Dr Ste 428"
e88af73d-d2a2-43b1-8bf2-b4b668998400,"Gore Range Brewery",brewpub,"105 Edwards Village Blvd",NULL,NULL,Edwards,Colorado,81632-2970,"United States",-106.5953228,39.64367461,9709262739,http://www.gorerangebrewery.com,Colorado,"105 Edwards Village Blvd"
1eff5213-e6d2-4182-b367-8bda55edc37f,"Grand Adventure Brewing Company",brewpub,"207 Central Ave",NULL,NULL,Kremmling,Colorado,80459,"United States",-106.3925656,40.0599844,9707249219,http://www.grandadventure.us,Colorado,"207 Central Ave"
7de3ba0f-e2fa-413a-95e0-1e28bca4b04a,"Grand Lake Brewing Co, The",brewpub,"5610 Yukon St",NULL,NULL,Arvada,Colorado,80002-2446,"United States",-105.082456,39.79927412,3039081677,http://www.grandlakebrewing.com,Colorado,"5610 Yukon St"
d9992b88-eaa2-4566-8b0e-51c34f7c477a,"Grandma's House",micro,"1710 S Broadway",NULL,NULL,Denver,Colorado,80210-3102,"United States",-104.9872737,39.74350567,3035786754,http://www.grandmasbeer.com,Colorado,"1710 S Broadway"
a29926af-93f7-4b62-9c4b-fc0dadeeaee0,"Gravity Brewing",micro,"1150 Pine St Unit B",NULL,NULL,Louisville,Colorado,80027-1463,"United States",NULL,NULL,3035440746,http://www.thegravitybrewing.com,Colorado,"1150 Pine St Unit B"
f2734f1f-4106-4b74-84b6-16ee5d4e0f1c,"Great Divide Brewery & Roadhouse - Castle Rock",brewpub,"215 Wilcox St",NULL,NULL,"Castle Rock",Colorado,80104,"United States",-104.8604851,39.371586,3039555788,https://www.greatdividebreweryandroadhouse.com/,Colorado,"215 Wilcox St"
6a8bae2f-396a-4349-90f5-f4dc6c4ea5e8,"Great Divide Brewery & Roadhouse - Lone Tree",brewpub,"9978 Sky Ridge Ave #240",NULL,NULL,"Lone Tree",Colorado,80124,"United States",-104.873104,39.5323743,7205472533,https://www.greatdividebreweryandroadhouse.com/,Colorado,"9978 Sky Ridge Ave #240"
8d07cc1f-6941-4ee7-8fbe-6ce91eb7b098,"Great Divide Brewing Co",regional,"2201 Arapahoe St",NULL,NULL,Denver,Colorado,80205-2512,"United States",-104.9885279,39.7539229,3032969460,http://www.greatdivide.com,Colorado,"2201 Arapahoe St"
419be70a-a970-41f1-99cd-0b42875001e5,"Great Divide Brewing Co - RiNo Barrel Bar",micro,"1812 35th St",NULL,NULL,Denver,Colorado,80216-3665,"United States",-104.979247,39.7703322,3032969460,http://greatdivide.com/,Colorado,"1812 35th St"
aa504ab3-d1c2-46b7-9070-c2b622275a93,"Great Frontier Brewing Company",micro,"2010 S Oak St",NULL,NULL,Lakewood,Colorado,80227-2050,"United States",-105.1177216,39.6813614,7203281758,http://www.greatfrontierbeer.com,Colorado,"2010 S Oak St"
0bafd51b-5a8c-4aaf-999c-13065b7014ce,"Green Earth Brewing Company",micro,"725 10th St Unit A",NULL,NULL,Greeley,Colorado,80631-1139,"United States",NULL,NULL,9707022332,http://www.greenearthbrewingco.com,Colorado,"725 10th St Unit A"
c949181b-f591-4035-b309-e04b5676ecfa,"Green Mountain Beer Company",micro,"2585 S Lewis Way Unit 110",NULL,NULL,Lakewood,Colorado,80227-6560,"United States",NULL,NULL,3039860201,http://www.greenmountainbeercompany.com,Colorado,"2585 S Lewis Way Unit 110"
a3efb74a-543d-40a2-8820-44cab4a1492d,"Grimm Brothers Brewhouse, LLC",micro,"623 Denver Ave",NULL,NULL,Loveland,Colorado,80537-5127,"United States",NULL,NULL,9706246045,http://www.grimmbeer.com,Colorado,"623 Denver Ave"
34536644-1060-4bd2-8103-b9e8352696fb,"Grist Brewing Company",closed,"9150 Commerce Center Cir Ste 300",NULL,NULL,"Highlands Ranch",Colorado,80129-1563,"United States",NULL,NULL,703604782,http://gristbrewingcompany.com,Colorado,"9150 Commerce Center Cir Ste 300"
e0fcd6d9-7845-490d-8ce9-4e26ed33eae5,"Grossen Bart Brewery",micro,"1025 Delaware Ave Unit A",NULL,NULL,Longmont,Colorado,80501-6188,"United States",NULL,NULL,7204382060,http://www.grossenbart.com,Colorado,"1025 Delaware Ave Unit A"
b35b775a-2b1a-4203-b59c-0ce2e039c48c,"Guanella Pass Brewing Company, LLC",micro,"501 Rose Street",NULL,NULL,Georgetown,Colorado,80444,"United States",-105.697303,39.705772,3035695167,http://www.guanellapass.com,Colorado,"501 Rose Street"
6872c14f-c3c4-49ea-a714-8c25b62163d4,"Gunbarrel Brewing Company",micro,"7088 Winchester Cir Ste 2",NULL,NULL,Boulder,Colorado,80301-3761,"United States",NULL,NULL,8008035732,http://www.gunbarrelbrewing.com,Colorado,"7088 Winchester Cir Ste 2"
d9817110-ab18-45a3-a48a-220863c8ef4d,"Halfpenny Brewing Company",micro,"5150 E Arapahoe Rd Ste D1-B",NULL,NULL,Centennial,Colorado,80122-4825,"United States",NULL,NULL,7205830580,http://www.halfpennybrewing.com,Colorado,"5150 E Arapahoe Rd Ste D1-B"
09b47043-56f9-4167-bbb2-ffa66e3438bb,"Hideaway Park Brewery",micro,"78927 US Highway 40",NULL,NULL,"Winter Park",Colorado,80482,"United States",NULL,NULL,7204026513,http://www.hideawayparkbrewery.com,Colorado,"78927 US Highway 40"
93000035-2da2-4b19-9efb-9f7c45252684,"High Alpine Brewing Company",brewpub,"111 N Main St",NULL,NULL,Gunnison,Colorado,81230-2330,"United States",-106.9270377,38.54462278,9706424500,http://www.highalpinebrewing.com,Colorado,"111 N Main St"
3d8726bb-a769-4961-a62a-d6f8cee739a2,"High Hops Brewery",micro,"6461 State Highway 392",NULL,NULL,Windsor,Colorado,80550-3010,"United States",-104.9357557,40.4799901,9706742841,http://www.highhopsbrewery.com,Colorado,"6461 State Highway 392"
13b0242e-a231-4cb7-af2c-e1707cd96961,"HighSide Brewery",micro,"720 Main St",NULL,NULL,Frisco,Colorado,80443,"United States",-106.0935416,39.57663329,9706682337,http://www.highsidebrewing.com,Colorado,"720 Main St"
a4ef3382-1ed4-426a-a822-5a7e9001597f,"Hogshead Brewery",micro,"4460 W 29th Ave",NULL,NULL,Denver,Colorado,80212-3015,"United States",-105.04506,39.758232,3038869655,http://www.hogsheadbrewery.com,Colorado,"4460 W 29th Ave"
6934e956-ca42-40f0-b750-7153f2cfbcad,"Holidaily Brewing Co",micro,"801 Brickyard Cir Ste B",NULL,NULL,Golden,Colorado,80403-8026,"United States",NULL,NULL,3032782337,http://www.holidailybrewing.com,Colorado,"801 Brickyard Cir Ste B"
8844a2f6-bf55-4d74-b7a6-efad8f6d7e0c,"Holidaily Production Facility",planning,NULL,NULL,NULL,Golden,Colorado,80403,"United States",NULL,NULL,NULL,NULL,Colorado,NULL
b302bba4-5c90-4ab5-a9ae-f935ccd19059,"Horse & Dragon Brewing Company",micro,"124 Racquette Dr",NULL,NULL,"Fort Collins",Colorado,80524-2757,"United States",NULL,NULL,9706318038,http://www.horseanddragonbrewing.com,Colorado,"124 Racquette Dr"
e62e0505-9735-4210-97bf-1ac0ca3b15e6,"Horsefly Brewing Co",brewpub,"846 E Main St",NULL,NULL,Montrose,Colorado,81401-3938,"United States",-107.871306,38.48272365,9702496889,http://www.horseflybrewing.com,Colorado,"846 E Main St"
6edb4abe-eb25-493c-a514-519cce61a91b,"IDK Beer Co",planning,NULL,NULL,NULL,Lakewood,Colorado,80228-4251,"United States",NULL,NULL,NULL,NULL,Colorado,NULL
28e57039-a0ad-4091-aa1f-d7ddb0297002,"Idylwilde Brewing",micro,"116 Fawn Dr",NULL,NULL,Carbondale,Colorado,81623-9703,"United States",NULL,NULL,9702746332,http://idylwildebrewing.com,Colorado,"116 Fawn Dr"
b1327f23-762d-4110-9dca-ead7e2cfc42d,"Incantation Brewing",micro,"4233 S Buckley Rd",NULL,NULL,Aurora,Colorado,80013-2947,"United States",-104.7915508,39.63993222,3039035254,https://www.incantation.beer/,Colorado,"4233 S Buckley Rd"
391b3231-8293-4030-a8ff-d0c2a2af6e0e,"Incline Brewing",planning,NULL,NULL,NULL,Larkspur,Colorado,80118-8721,"United States",NULL,NULL,NULL,NULL,Colorado,NULL
25da3374-54cf-4773-bec9-dc400671af73,"Industrial Revolution Brewing Company",micro,"285 Cheesman St",NULL,NULL,Erie,Colorado,80516-8464,"United States",-105.0477556,40.05161529,3038281200,NULL,Colorado,"285 Cheesman St"
3b174e82-0a69-43c6-9b47-94cd039c59c3,"Intersect Brewing",micro,"2160 W Drake Rd Unit A1",NULL,NULL,"Fort Collins",Colorado,80526-1486,"United States",NULL,NULL,9706822041,http://www.intersectbrewing.com,Colorado,"2160 W Drake Rd Unit A1"
